id,fold
8379ff08-dc0c-4dfe-8b0a-bfb6c736526a,0
239ddcf0-3a0b-4313-b97c-68b5184ca36c,3
b7de25d9-fa3d-405c-9616-0080e8cf3b74,4
30a17d47-f131-4701-9f08-53ed9a12db20,4
7f8a23a7-9569-4804-969d-637db21a253c,1
abd996fb-b8f1-4010-8265-c7a3237385da,4
e9f52573-b28b-4ef4-84f6-35948f30b24b,0
c63235e5-e70c-4af2-8304-6f11fc5489f4,4
677b4a52-33b3-4167-8f72-7a5a67aa54e3,0
ced4e235-f4d8-45bb-8fd7-0c577c0b4d4a,3
3775a174-92c2-40a5-8a02-018f2079bab0,3
be408a41-119c-468e-9acc-506cb62485d7,2
c5cb6944-0ee4-493b-811a-5e9fe6b3e427,4
18b6bbc4-ace8-4784-84fc-54d4271c02f5,1
831dcf11-4521-4c24-a093-5d625c59ce7a,0
2643ec64-7c6b-433a-b297-8ad4e3214843,4
83fa5378-8fd0-44a9-9fb0-48b50d9ca747,1
6f0dabac-615c-4695-b14f-cc38643bf8d4,0
1062e939-4e0e-49b6-b122-91aa57ed94d7,2
992f3fc8-6cbb-4944-8333-d5641db5821e,3
64c92dae-6d27-4f70-9667-eaaa5fe6a97f,1
f648e82f-7c76-457a-87b9-5558340dcaae,2
eec24c77-0aec-4f35-a12b-84763c1ec8b5,1
fa4d81f1-1bdb-4137-873f-46bfae41aa9e,4
5f5f79c3-98b6-4051-a6bf-36d37f86e7c7,4
da6e2b3f-b012-4dd5-8319-9f3772511d39,0
63c62230-5371-4d78-a957-3b329f45257e,0
a6411dc8-6a78-4370-a681-efbecb92f1e1,2
44fbbf41-6ec2-48bb-8ad5-9368d7874b9a,4
1bb540b4-fab3-47b4-9efe-31f0075d96ae,4
f8c1328e-601d-473b-9a6a-565a5fd04b4c,2
1e726437-0690-47d4-a937-e76cfbe14c81,1
959c51e5-b80e-45db-8d22-f0c6da98132c,0
3ba6c06e-8a84-4660-8264-85b23818207c,2
e13f4d11-0c56-40e3-a32f-a2d514636d60,1
97a04ff6-26ca-400c-9d09-d3ece36a84ca,3
790ea216-351c-4387-8ed0-39960a90150c,3
d85ba69a-4b34-4bc3-be14-7bada9b33f81,2
0af6acad-2295-4c41-b773-2f8d13776e70,4
ae8dccde-6d33-4264-a015-f247c4dfe2d8,1
623104eb-a18a-474f-a78f-3f667159c600,1
35981232-e233-4f77-b5af-2594d6b02b55,1
b0212ae5-f9cb-4d63-9b44-a1adc947cb92,0
700427d6-c7f6-4f1e-a53f-b3cd8ff4ddc5,1
591f7e45-d220-4781-8ae4-c140c2a0aff0,1
184f01ff-28c6-4368-8165-dbe86fdac8e9,1
349c5d45-df71-4117-81eb-5f928e709469,4
f9dcae68-ef09-4840-a376-7b72046612c6,1
a6d8cfc3-bae2-43d4-98f9-7f232f76dbc3,0
36b4c560-64b4-4b41-ac2a-a748fae3e209,0
17d7a743-b771-450c-b42c-4f656d280951,3
218f68f6-0025-40c7-a87d-d096cadeeed3,0
50c5e3de-2697-4a17-854f-f14f35cd2a4c,2
85384cdb-0728-44f8-8dfa-494acb3a1e23,2
0895953d-449a-48d0-aaf4-0a2331cba2fa,1
e371bc83-ee8c-41d1-bddb-1a8d4dd280c7,0
47ed2fad-2a07-49ab-b892-dcde97d6ef3b,0
f45d2272-ec66-43f5-9464-59bef3daf0d8,2
272e43c0-5178-42ce-8800-2ffa294b7620,1
0f7d02b5-8f91-42d3-a64d-f796355d58a7,0
6091e00a-6384-44c5-aeb0-7a52684d1abd,2
85560936-0c9b-43e5-8930-1d592984ae22,1
d0fac0c3-c917-4244-8da5-154d12bb2410,0
3ef71964-5dc0-468c-be58-a4058f022658,0
6c79552c-1a99-4f54-aa6e-b0cdb5256e23,0
7f2506df-adb5-4254-9b9b-cb2bd46344ca,1
9eeb2d7a-9047-4703-8429-6193ce57d6d9,0
b9a3e710-7799-4e19-98f9-47e6336d603c,4
a2908de4-dde6-4753-b460-90d7cbf86833,0
b54ad616-c1d1-46f1-8522-21c6a52a6ecb,0
10bc1e5d-e7d1-43d5-b59f-1b5cc085c73d,3
4530fcab-3bd3-46d7-80ee-d93eab02d3be,4
e16b3d64-4f3f-4a83-81b7-f8bba68250df,4
93db42c1-c4c3-4c06-8101-18657e0cd802,1
4de4edf4-1f03-411d-b4cb-97a72319248e,1
dc2781f3-fdfd-4ee7-bf90-a8fb34947daf,3
27615b25-4eab-402e-b683-542d295cd95e,1
ed625364-6aa3-4688-85e3-293247225c31,2
d07a5a4c-9ff5-409c-916d-bd6a966b1a9d,1
405772ac-8665-467c-b76e-113e0fa882ac,2
99d4ba30-3b36-490f-841a-57eb0eb47098,2
71757e2a-d2ba-4073-b9a3-fd5e6ed45187,2
ac58ae32-0a76-4096-befa-ff9d9401cf5e,4
6aac0810-52ff-490d-a33a-d584285bf04d,2
09e9e0eb-2b57-44a8-b105-44ca1969364e,2
7eab3b86-1208-436e-a9a1-fab495a3b594,4
076cd110-ab96-457e-b281-886e4f28db59,0
9a01f882-8feb-4827-ae18-019e7e268ed3,1
2a6f4256-9a36-4954-acb6-74e19a492954,2
851eb60b-5a02-4d7e-b934-15479bfa6608,4
02e88f08-c859-41cf-bec6-c013b610f460,4
52b867a0-495a-430a-aee4-99d465f92154,2
1503ce31-fd46-4420-9755-f33ee8b20be3,2
f18ac49c-04a7-49ff-9898-6207f931b407,0
f8fa029c-5402-4825-82c9-8202a4fe11d8,1
4cbee998-1d8f-49b7-b3d8-58e7c1bee441,0
48a21320-83f3-4098-90cd-ac20712a18f6,4
de1b8e15-202f-4a5e-b50b-2618524063a7,3
9093783e-4986-4e57-93d3-bfbe65d7145d,0
6f59c378-62c3-4b5d-81f0-37d8f17c9ce3,1
3bf642e2-46eb-4dff-9307-aa3f8ee52743,3
4c7a872f-3b87-470f-ba9a-2e3bfa5157e6,0
4ec34415-b0b9-49f2-9bc0-cc3cd89fafed,3
1a850fad-4afe-4d3a-b319-fba926afd0ae,0
18c6efc1-1e4a-4e1f-86d6-9859241b9a49,0
ca38cb1e-955a-47e3-a6a7-1a3ef1b88551,3
bfdf97e7-280f-4332-aa68-ab601f7db44e,2
bd225189-3aad-4790-b0fb-c42dd66c12e2,4
d6a74500-aeb9-437d-8edd-1996fc329769,2
15e5d9b6-c19d-4226-8e4e-382aba347c88,0
2c9fde34-883e-4371-89d7-03e590888047,0
dae5e16d-2940-480c-b15f-bb63a10aa83c,4
7b00b658-5431-4261-993f-e22030450107,0
8538bd6c-c4b2-4963-8f46-fb433c76a230,1
1f3fcc13-916e-4f90-906c-dfd98039b574,0
fc629900-24aa-4ba0-b6e6-a19462d57eb0,1
44f6b7cb-713b-4d85-af4a-7fe80179fba6,3
6d45a0d8-cae5-4994-8dc4-ebad241952b8,0
92813c1f-73e9-4316-9f3e-c4954ebf1cd9,3
f7143e9c-e96c-4491-a9dd-58aa20ac78ad,4
de31dcab-3ebd-424b-8649-0d01e5ed6377,3
38218dbc-8325-4843-aa2f-eef69bb64a43,4
9a2f372e-bfc4-455f-97d2-3d7eb8a1ec22,2
622b077f-bc87-4fb9-a269-4838e977f11b,1
b9b7c5f6-07d8-4200-8f4c-7d9f8f89c0e3,0
c9a4d1fa-4c99-4edf-a3b7-3f020e31e32b,2
d3739d2a-9ee8-41dd-bcec-ea77174bbcab,2
edc0dff6-38f5-4402-8fd0-526f94a80732,2
acffc220-1131-4b63-a1f1-d559ad86b1f0,1
eab48d0c-7ea4-4727-9279-969f5e44e0a4,1
4b7bd6b1-4f75-43cd-88b1-8744af60e04c,4
ccdaa7d1-d44e-4748-8f69-93a5fc426144,3
17b6988f-00ac-4ce0-b967-81ffebecabea,3
9d182dc8-2c68-4062-b2fd-09637e6e5b74,2
e823a336-e4a8-40e9-addb-fd784c11f8ee,2
65da3ff3-658b-4743-a1fa-c3acf6d845b8,3
50793d5a-20ff-45ee-be69-e43de6dddba6,1
214136d0-9767-4f8f-941c-157918178cba,1
0ff8e137-eadb-4f56-9db6-ba5d752fe048,0
2a3d8472-d3de-4af9-b8c1-ea6029093c07,4
d1dc5361-3d7a-47eb-8d15-0868607577b2,2
836f4202-1fb8-4951-8fec-97a2a507c2f0,2
57d2a6a3-c06d-4e3f-a72e-ae50881e73f8,0
bbbaae2f-eb3c-438c-a3c0-7df35b9a4ae3,0
2f0a2bd1-dd2a-4880-8dc7-ff6e5b2599cc,4
64a68c57-a2a1-49d9-a919-b22b2a8d32e5,2
527ef2b2-f6a1-4f20-ad80-f73bb5f7e196,0
9886ae64-12c8-4eaa-a7f4-138c8e295b21,1
2ab510cc-bb1b-41e2-8492-9cbd9359fdde,2
3ae62cd6-ef32-493f-8142-664086a2d35f,2
5256e036-25a7-426f-95e3-c3b904e0b1b6,1
4aa55ef6-b14a-4aa5-9784-0f0be056a1c6,0
c4f7e20f-20ae-43ba-9991-122791369997,1
0c9ea796-a681-48fb-9d5e-449a3d3097ac,4
e1dbfe06-5e62-4b93-9ede-fe82be12fe72,2
230e6fce-eb76-42ba-94dd-a151b331183d,3
50bcacd0-9456-4572-9dc2-ee19887fdf67,0
9724fb9c-ef8c-4564-954a-d84496987d8b,1
28eed6a9-1726-45b3-b772-ea0fe2dae5ae,1
824a1e6c-f878-4ae7-a76a-cd068b2fe705,0
681ff38b-afe5-4aca-b7a8-ad106e9c341f,3
ecd56641-5dc3-45aa-b188-60e19b59efe6,4
9c2620f0-33de-4a6c-9fa6-9448e704fc6a,1
a7542c04-11bc-4db7-b70e-d7a34ff65444,3
8db2b37a-9c3c-4407-8a60-2c501f45c542,0
e2071368-b937-4ab1-82bb-6eb39905ef08,0
99828867-84d1-4c0f-baa6-c547c5b6f7e9,0
d30b6838-e7ce-4a0a-bbb3-f132b65979fe,1
c8152147-c4c0-4c58-b0e8-fbf98195cc45,1
bfd33ea8-ac45-43a0-83a5-806e7aee1beb,2
246cc0d8-e2f8-4296-8e05-c1f7f5d4c35d,3
766b2093-96e6-4d5e-b943-7368db5b0faf,4
0537dac2-214e-4875-a2b5-e98c659c106c,4
db9de02a-f25a-43d0-a372-b7279950db1f,0
2e789344-ae80-4675-b7b9-4354ac3ceb33,4
41278d59-86c7-485e-9c08-e6d2eebf9372,1
ffeaaf8a-1eb6-4928-9ed7-f6c9712ee345,2
0126e1eb-c275-4137-84f8-15e203160393,1
bf011c58-076f-4fdf-bd45-e60bb6e686f2,1
bb0a350a-fd77-403b-8928-0bc4717563ea,4
19d42f09-5247-4f7b-a57d-1d3f77014a06,1
c69e113d-87b1-4199-bea0-063de1d0c811,2
463244f6-63f4-4a8f-b36e-f736c1a69819,4
e5962053-99e6-4b5a-ba9e-ecfb6a7075a9,0
15f37ea0-041c-45c8-9362-f2e353d6d407,1
c605776e-2318-4dff-b872-982c75d548f1,1
3f3813ea-1bae-46d5-a2d6-900ce7a57fc4,4
a6c286ca-f1fc-4ffe-99f1-7796b8a33a2d,1
ae4aacc2-d6e6-4461-871e-b93f2c56575e,0
5607cd43-c0b3-46cb-bd0c-a228c083c5a6,0
294f8c34-0870-4e53-b24d-b2bd683264aa,0
6cce46ac-d846-4b5f-a784-79478df3f83e,2
84e7eddf-5305-4ba7-a9f8-ca3e9a463dba,2
1ea4bfad-4a0d-4468-96f8-719876a3d5ce,1
4e652137-966d-4724-b98c-bf5153a30418,3
f41c8ff3-fd30-4afc-a9b7-d7b6f0ced12d,1
fc95a1b8-acba-409d-a3ec-452a64de76d1,0
3743bdba-2f41-45e3-b51f-3d1cbbb7e102,3
5288eb9e-6534-46eb-8d0d-bf5ab28d778e,1
2865c566-8405-4185-8945-db6224d0fb99,3
0a2c491f-06f9-43e1-9b62-394ce79bd48c,4
243c5bf5-cb8a-467b-a1ad-3baffce7ffb9,3
836966c7-0cb0-42fa-8495-9b64a7eb19b5,2
0b3df849-f956-46c9-8c76-af6d16701a93,1
00e53056-b359-4441-9ec2-bf4e664b609a,3
7168f82b-6028-4aef-ad40-1a842cf97135,1
d8bb651c-0732-47eb-b3a2-28804f9f35fe,1
86ffe8b0-ce73-4df3-91cd-9d70a7a253b4,0
0c77b89b-4dc0-45db-9506-5d6706313f37,2
78abdaac-3a4d-4079-b37c-c697ab49c8b5,2
b0258bd9-553e-4e3d-b8fc-c7bb4f30c275,3
8b2bcfe9-5500-41a5-ac31-6b1ee724c577,4
34d62652-920d-4034-baa4-48d25ead6358,2
c4988ffe-1acf-45cc-aa09-a688d426aa27,0
ae39f1d8-ecef-47ce-a338-493d6872c9c3,1
06585b9e-afa9-43c0-a051-e0da6eaf6f2c,0
6dce4753-1d33-40dd-a270-69f626a7fa75,0
32f20c81-2e68-4bb3-851d-ad0a31680ba6,3
73766fb3-3303-464c-b862-bbd32a9d9843,2
47ebad75-7df7-48a3-b204-4e326a79e515,1
736f0653-a64c-417d-b5f7-e068e5e3ff73,3
197b0bf7-ff2e-4c99-be8d-40168afe0e5d,2
0b7c4faf-692f-4214-bdbe-b89c696f6028,3
ad9e69d7-8e5c-4c3d-b3c5-3a48488bf7fb,3
58614878-47b0-4fcb-a143-8b6fd78db501,2
75cefb06-430c-410f-a7c7-ce093a2f3081,4
c7a47685-562f-436c-8ad9-becbc19f62b8,3
10d284c3-3448-4b39-895b-a8aeb66540a3,3
6adce858-0848-424f-8597-6a80344c4bfe,4
0231bd67-4433-453d-b52a-fb38c87ee974,4
046f94ad-2b1e-47e5-8bdc-e858dd0cebc4,0
f6e2ce2f-4d71-48e1-b987-eb6c6016e82a,0
e3b499fb-29e4-4ccf-a7d1-5c0aa37be5ce,4
09669b09-e974-412a-9b65-c0d07dc9be4e,0
e9250407-cad6-4a6a-bcd1-ea508b0faf6f,2
188ccb2b-f46d-4ddb-abc3-99a7ece81bce,2
673ce649-8384-4a97-bc79-0e2c7b0df6da,4
28475a41-1178-4fcc-9f7a-03398dacf4ba,3
f78cfb57-bdfe-4faf-86f5-fd588a042eb3,1
1520c09a-0784-4348-b5f3-5d4163e3f81e,1
c63bfd8b-ae53-41f4-a266-e09547d90a1c,3
a1f94e13-3ffb-437d-98ef-0ddffc122302,3
24d3d5bf-1829-4353-b899-9b6282aa8130,4
be6bcfff-ee25-4c79-9fc7-e69e59d85e47,3
cde0035f-f1c8-475f-8fbc-14b780d76d1e,0
c0862816-009a-43ed-b7d8-d4392bff51cc,3
c845783f-a699-4b9a-a8c9-c35cfc2166ab,3
da225989-65e0-4d80-b51b-5ce3f6ed51f4,4
fabdbcc1-f089-4142-a473-824432bb48a4,3
5f6ee7d3-c792-452e-9e4f-a72e7a6b862b,3
d81f25c4-ede2-44a2-bf3c-5a62724a7d2f,2
ec965467-b51a-46d4-ad6e-858df69cfc7f,4
61805f46-c173-4ff8-9a57-93b8d1501ad3,2
6234fa9b-b3db-4420-93ba-4ea92651d97b,2
fab902b2-4c16-4cb2-9929-7914e8492f1a,4
1e615a28-653a-4af9-8209-c1c28dae985c,4
ca9dc463-93a7-4930-b903-c768ec0ac9a1,1
911ee3f3-4e17-4af3-9eb4-aec1b0912a8a,1
094ae477-a0f1-4791-8552-3c92b0fe5311,3
40b7ae90-403a-4710-9a31-1657f231723a,3
61db9f21-6066-4a0a-a256-bf126a9336c5,2
8096c92c-13fd-4afe-8610-66150df75d62,3
54e53a8e-4de4-46a4-b0e9-d140940c6289,3
ec634fbf-e5bf-462c-8be5-8cfdd408d5ea,4
e612a40d-274a-4f7e-bb49-d14b94e6bbee,2
2a279858-e6b0-4b35-9a17-5b31cd80e351,2
e5a09469-1eb4-4cd9-91db-174c1c98b128,4
8f30f65a-d877-46b0-a76a-c5a0a80c209d,1
dc6bceae-c751-41a0-9a29-4e5ea90dbffe,1
488e876f-b91d-4b4c-b2ba-42e93b0e9619,2
d4988237-e1d0-4fbb-8475-f35855ad594a,1
cdcdd4aa-2648-4840-8532-8eb6eee43b43,3
ea4feae1-9c7b-4d3a-9b98-f22be4086ff3,0
67ea14e6-a2c2-4d79-8f6e-6d35b00ef058,4
623d75d4-f303-4b3e-ada4-4c1788ab9c73,2
4b5962f3-33da-49ed-a769-7ac7b4e976e5,3
670052ef-9b1b-48c1-b941-641d88c32efa,3
68ceb55a-017f-4ec6-9716-4bbe89c8613b,4
1e519fdd-1eaa-40c9-b669-b57551fccd08,4
11a4de6c-16f1-43f3-84b1-c3989498631e,3
19aebf6e-4c66-42c9-a96a-5e6f753ad2c7,4
36529a69-7c76-41cc-b60b-7ebc0f0a7bde,1
54002246-d4a4-4cab-8b12-ecb0a6d16c53,1
5a7c01fd-b3ec-45fb-9afc-ea9c6984b2a3,4
eb47903d-d996-4881-afd0-8c1dd76cac81,4
fa095514-1a05-48ce-ac63-c2dacff9c66a,0
5c9cfe9e-bf02-4d31-9531-ce48b87fd612,4
2a5e6504-7257-4da5-8753-900a4d72b4b5,3
9ef8269c-26c5-46a8-91f0-86a41831aabf,0
177d8ad8-c627-4e68-a024-b73b417d4062,3
d296ddbc-dd85-46b7-b153-2c0d7b0d47c7,2
7b58bbdf-7c31-42cc-91c0-1004884abd38,4
91272f6c-7d06-47aa-93e6-1dc2d0ede65e,2
ddb2d780-41b0-40c8-bda5-e765d6b84ffb,4
2866649d-da14-49ea-8a72-ba995a066d49,3
b61bcd4c-4d05-4ad7-8280-a237a7ca83a0,0
8c355f90-ccdf-4939-9a32-9076a05581c3,1
f44db0b7-3431-49a3-8a88-62ddf640213e,3
881286d1-f917-4354-8622-8ab7b11047ff,4
71f49501-f787-4ec6-94db-e2dabd298411,1
933990c1-3743-4b05-9368-7500019b0c55,3
c5ef21de-fd00-4740-9ce2-79b74000ab6e,2
3c14b3bd-b01d-4060-936e-e72c3b06de61,2
45cbdc46-71e5-4191-a75c-c03ef3e09623,1
994bbfe1-b2ad-4777-9e9d-742c88a483ae,0
e4f0e7cc-a541-4f6f-ba73-45cdc656e742,3
353346e4-c82c-481f-8d1c-e5ec60b64028,2
d71c2063-a6de-438e-a3b2-7f26b3108e58,0
ba0a745e-d0c6-4355-ae35-bb5a3231088e,4
7374d35d-9a1c-4bbc-bbcf-379f8d6866b1,3
a6e130c5-c78a-4682-aefa-9076b3ee1645,0
b912b973-7a98-498a-aee7-5a7146de3b2a,3
1727a577-4755-4879-9ab8-c6f9d8a33285,3
864fc218-576b-483c-9b49-0178cbc6e722,3
fd6f5caf-52be-4c1b-a3dd-1503d5edd9f2,2
9594fe18-942b-44a6-88f5-c3eeb5f67138,0
0f9c2964-94f7-4451-8649-9219e6bfb0fa,3
3592dea6-f7e5-4d3d-95be-9834b54668c3,4
3c3e6136-accf-46db-96b6-c2df799a7409,4
ba2f7c2f-66fe-410c-9706-d61219b4203b,4
c5221b88-7770-457c-8861-869ce9e40a55,1
6f4c4eaa-ea07-41f6-8753-2dc0d950f841,4
ffc0befa-efe8-4ee0-b1d3-b285f3230718,3
5f5f8941-113c-4d6f-90b6-43d8f3d84979,2
44e14cba-5068-4ee9-84fe-c9ca22bdeb7f,3
301fc2e2-a586-471f-8355-a20c4000cb63,1
20eeeaa6-81f9-4928-9be4-12deabf64b48,4
54471fef-edc5-4966-a839-bed23d51cdf8,2
769fbbf4-6332-4710-87ca-bc607bd0fab4,2
e2d262fd-7c4e-43ac-a7ac-037a6f665633,3
b0824809-83d0-4a16-b18d-d77807c407ef,4
0c8624fa-16ba-4af5-a13a-c3a5e6695a84,3
b1aca061-98df-4785-947f-dd0ae9d6ad38,3
422407ea-7f13-4392-b1d2-fd708ac87788,3
ec69b112-6428-40b6-8749-79f872c5d81e,0
e609422b-71b5-4470-a5ca-0cfb4fd213c8,4
b8aa6400-8b00-42ce-85b9-6889c1095b54,4
9eb0bcef-87fe-49eb-a66a-4b42deb060e3,2
3f77dd4f-d005-4838-9a16-40567b07ddc7,1
82df801a-90f9-4826-b4db-159d09a36845,0
4ced46b5-f946-410f-94df-90b061ecfd0c,2
bb519d94-3732-4a09-8a84-2a5663953535,1
83205682-2ad8-4ecf-8764-ea8a603ca358,3
6ee07a18-88b2-417f-a0b9-6e47fbde0dd2,3
a76abeb4-849b-4abc-b4e1-39c8de2c0d1a,0
747aaa4f-4916-4bd6-a74d-151c03d1d10e,1
40781a88-8688-42e2-b082-3b0ce3359200,1
fd924ae8-fe77-4f7c-8174-af99042a1a3a,0
ae01244b-5ea7-48fb-bb20-95d512e43ae9,3
a4ea7b91-eca1-4075-a51a-6a6383d5e95e,2
e466b409-bb75-411f-9aec-41666ddbb12f,0
a8ddcfcb-0b70-42fc-993a-9c1ce686c136,4
3f222add-3e30-4a3a-ae5b-028e82289a9b,3
c8f1b435-702e-4d61-b4d0-3272a9cbdbbe,4
84919a0c-4002-4ac5-bf06-35f2f253e873,2
e5007712-7a83-4e47-a3cc-e944df4c40a7,0
f0a34759-4464-4e85-9487-6ebb7135aec1,1
9e099e53-7112-44f4-92f5-64dba7416e80,2
2ab703c5-207a-44fe-a191-04e102dc318f,4
d5cd3cda-3a3b-4b59-b24d-9e30b00b6822,0
dd0d7890-e276-4d52-b305-c40221e35387,4
70a4ea34-0272-4ac6-ac0c-e2181ce9752b,2
59c2e959-ac0b-4c16-b028-930c92a8495b,1
4ae41f5f-9640-44f2-8cd6-0d3860344936,3
39f35b73-3b8e-4f4e-8a5f-ef698b7db273,0
f54f3d10-eb0e-40c8-b915-769e37e14760,1
16ada93a-c814-4377-8930-3ed036682d6b,1
0a965a63-7e47-4072-83e4-1c513e7afe23,4
626d807a-3f18-400a-b69c-7ad5124f329a,2
2926b257-b131-41a2-8cb1-73649c970f7f,2
f91def71-8bcb-4847-bd1e-8b9d907826d2,0
e7a97bcf-ab97-40c6-a9a3-411e98780143,0
89e204f0-d572-4fae-963a-5a4538e6421a,3
8b3b39fb-b15e-46c1-b6e6-0a46d0db3363,0
c4a88077-89b1-415e-9843-9d557e9a93eb,4
d412d5ff-69da-4a2d-9f93-33c8029ebc5c,1
9762f0b2-e239-48bf-bf3e-573eebd78467,0
c6c3744c-1f9b-4965-ad92-56b742ce32c6,1
54ef8c5b-b4bb-4ee3-acdd-3e16beab160e,1
95d9e09c-c628-42c6-add5-713951bcef41,3
8fa91da9-2d72-4028-8b51-30231285a62b,0
4402805c-e043-4198-9d0f-284f1a0514a0,4
df060d4c-7a8a-4b55-94e3-886559a568d2,1
5251b018-91ba-45f3-9d7b-8fb01da24851,3
8a2b6ab3-a9d8-45c0-8694-56cc4789d071,1
5f7d0b4d-ba5e-400a-8b83-3f8bd9be5bba,4
6690c511-8018-4dfc-b93b-fa3e06a9a8a7,4
13daf5eb-0ee8-4d45-97cd-ee141478c300,1
b0beeb97-a064-4f92-87fd-ec61a8209983,4
353ee006-82b0-4a3a-9407-6d70d9999814,0
a9ba82a1-25c6-41cd-8ec0-fa469ced8d20,2
8ca3a22f-3045-41fe-9ce0-da0985d8d0d2,3
b0c6a3c0-5349-4bdb-9f3b-ef96032c2d30,2
7766a04c-8cda-440e-81f6-2791d57852b6,1
80c20677-e29f-429b-b0b8-f53d1c90e883,1
5357d802-9c46-442a-a746-b15d51c65c6e,3
3090265d-8f96-4ac1-a757-8a4230d908a7,1
ddfda8de-a6c9-45f1-8ed6-dac887e39ed3,2
6b1d387d-6a58-43bd-b6e5-301580bc9fb3,3
18ecee5e-be12-4d4b-aab2-5b40909b2b5a,2
e7d7fe15-99d9-4da0-b2d0-5ead78e5bd31,0
17e222ff-52f8-4a52-8694-a8e3baee7913,0
64a7e8d7-cd6d-4e21-b895-c5d181a171a8,0
2313b42e-aee8-43aa-a32b-5047d4410a35,0
fa37d0b3-18e8-4034-a38f-3b92cc21381b,2
8bba6678-40d4-4e33-a50d-4841bfe935b6,3
2e948c66-c9da-4e92-8ae9-8b2edbad12f3,3
4e3c95e9-7499-4c5a-8000-72459a9460e9,4
db463dc1-f889-4569-be63-726b6c4accf3,0
57f9bddd-bffa-4d36-9ca4-76ae8bb84089,3
a19175f7-9a9c-41ab-9a19-afeb2b07f5bd,3
6c59f036-e245-4686-bc64-7aa50a6a2cd3,3
2ec79a48-cda8-44d4-9ce6-63310177cb38,3
fdc5bb68-525b-497c-a72b-eb603d436e35,2
0776b8ba-27f2-4a2b-9eb3-986cf1375907,3
314bbd8a-1467-4faa-87dc-e0aa9ce243c7,0
d7461f8c-10d0-4e00-98e9-3baa9ccbf4a7,2
4fa9d4eb-a263-4928-9cae-109b9a9423ef,4
b4e81e65-391c-4074-804a-bfaafaa1cc11,1
cbb07566-b943-4e72-a98f-ad63db366215,1
98d3fb35-1623-4aef-85c4-9da3d4473e0c,3
63d52757-87ea-4530-bee7-1f177e6281a3,1
02652338-8140-469b-bbe4-c62f03b07fce,1
73b45704-8013-4a5b-8787-9e31f7576c7e,4
215c5c66-9980-43fa-9d27-3978f5d5aebf,0
fd900dcd-8723-4a57-9f18-b6387fd60e2e,0
a19fda04-c8dc-47cc-850c-13152da20a24,2
668bcb80-e903-4606-b5a0-3e87d711f473,4
4bef3325-7cd9-4411-be37-33d9a7eb4cd7,0
ee67b773-0f0d-4dbb-ae8b-4dff1baae153,2
ef9daaca-e976-4d24-933b-5698862a087e,3
5dd40f73-4148-436b-81f5-cb099a3099e0,4
c3a0e4f7-2353-44c5-946f-9cce0ff5f5dc,0
debd9af6-4241-4c92-8f9c-ececca43ce12,0
7c43dc48-003d-4e10-a546-3f64adbf4356,1
332e8ecb-2fcc-4e2c-83bc-9fe000141527,4
fc80ab7c-8891-4707-81ce-5bfc7e1e0035,4
1dfe5289-89ea-46a5-91c6-235c8f5b2372,2
d0abfb65-3e32-4eac-b922-570b95ada50e,3
507f419f-7c0f-43fc-ba48-3f25aede2baa,1
88403fc5-dd05-438b-b46d-8a7d25fb6949,2
3643e2da-cb75-4702-909f-476f872c9560,4
3474ab68-b3b8-4040-b87b-193419b11242,4
ab46b437-2757-483e-b3ae-95176374a54e,4
c524c7ed-11a7-4a1d-9bbd-1be9dd283831,0
a04f7999-10bc-475e-8a2a-1f793a708287,2
6904074c-81f4-4fbf-b8c3-1851af0de668,0
e8529ded-0d4a-4131-8de9-233a39391ee9,1
db3e410e-4c92-4fda-9d56-b74faa9c79e3,3
acee7eb5-33da-4150-9517-a56e655d9b79,2
fe3e16db-5301-4f61-9599-6e789dfb7c33,0
09fd7bf3-0079-46f4-ab2a-b205964e0eaa,1
1783e3d7-efa6-428c-ae7d-f2015a0f3fbc,2
5b5aeeba-7e10-4d88-8eae-e6a1d36419d6,0
1a77fcb5-5cd5-4610-8c06-57cbd026fdd9,0
3935fc84-39e1-4991-a2d2-50c6395f09f7,3
3193d665-6003-4f3a-aae7-929aea273e6c,0
293e2a11-e84e-44cf-ab55-1e9c1c76045b,4
4b7ca3df-cd01-48cf-a8f9-38dae52f59e6,0
c655b56f-49d6-472b-8af5-7899977a6c86,4
37c7d94f-7fd6-4f64-b20e-0a824bb4f6bb,4
6d2f8e3d-1bc5-4f63-bd34-8f6e13cf5a28,1
14721275-d5c1-477b-8d7b-d948ea179fa8,2
eccecdfa-9ae5-4b82-a153-3b4ac85ee72d,0
dbc04d80-669f-4263-9e33-94592c5c7092,1
524fcbce-3138-44e1-9cac-719b5b7edf82,4
70af1f83-1a3e-4c2b-b2af-0169fb33a656,0
5f37ac81-db33-45a9-8934-32b932f709aa,2
69ed8a65-b283-42be-916a-b6b9cfb612fc,3
27c06a8c-0c06-4507-887a-beb83580afdb,4
45c2983b-33ad-441f-974b-c36794591bd5,4
d45c1594-ee31-444e-8e15-881f5115593d,4
8dd05f69-bb97-481a-afb4-45a0ccde0ab1,0
f65cc813-9052-46d6-a80f-07f2d7b2218f,4
599f736a-9fdc-406e-95f9-cafbc24c6360,1
3f9127f9-f98b-4096-9136-4e5c8c302403,2
74304e82-2f97-4866-883e-618c33b7237c,4
aa1702ab-2558-4e5e-9ed6-c851c8af6ed7,1
61e8074c-097e-4e03-8316-aa761c31c4a3,1
